timestamp,run_id,mode,zone_temp_c_SPACE1-1,zone_temp_c_SPACE2-1,zone_temp_c_SPACE3-1,zone_temp_c_SPACE4-1,zone_temp_c_SPACE5-1,zone_occupant_count_SPACE1-1,zone_occupant_count_SPACE2-1,zone_occupant_count_SPACE3-1,zone_occupant_count_SPACE4-1,zone_occupant_count_SPACE5-1,outdoor_temp_c,heating_setpoint_c,cooling_setpoint_c,hvac_electricity_interval_kwh,hvac_electricity_cumulative_kwh,hvac_gas_interval_kwh,hvac_gas_cumulative_kwh
1986-01-14T00:15:00,demo_final_january_week,mcp,17.998762682490415,18.000618867260464,17.99948661582407,18.000735624692727,18.8622545575355,0.0,0.0,0.0,0.0,0.0,-12.600000000000001,18.0,27.0,0.09183615471624539,0.09183615471624539,1.1751945761619793,1.1751945761619793
1986-01-14T00:30:00,demo_final_january_week,mcp,18.00047330562876,18.001196800958827,18.000975377869242,17.99823189702848,18.77406234871733,0.0,0.0,0.0,0.0,0.0,-10.8,18.0,27.0,0.09183615471624539,0.18367230943249077,1.182201054711214,2.357395630873193
1986-01-14T00:45:00,demo_final_january_week,mcp,18.000841649918126,17.9993909958879,18.000045562995805,17.998406042410156,18.68969155756181,0.0,0.0,0.0,0.0,0.0,-9.0,18.0,27.0,0.09183615471624539,0.27550846414873614,1.1698716656900494,3.5272672965632426
1986-01-14T01:00:00,demo_final_january_week,mcp,17.99989304087038,18.000214804993888,18.00049990826305,18.000110654735163,18.614509815186484,0.0,0.0,0.0,0.0,0.0,-7.2,18.0,27.0,0.09183615471624539,0.36734461886498154,1.1501071691404436,4.677374465703686
1986-01-14T01:15:00,demo_final_january_week,mcp,17.999638600783147,18.0001035160497,18.00024343627841,17.999068467047458,18.566839621524277,0.0,0.0,0.0,0.0,0.0,-7.3500000000000005,18.0,27.0,0.09183615471624539,0.45918077358122694,1.1568824499831865,5.834256915686872
1986-01-14T01:30:00,demo_final_january_week,mcp,18.000953668918196,18.00031762886674,17.999913808203438,18.001706203819094,18.538778678061515,0.0,0.0,0.0,0.0,0.0,-7.5,18.0,27.0,0.09183615471624539,0.5510169282974723,1.1642355347332942,6.998492450420166
1986-01-14T01:45:00,demo_final_january_week,mcp,18.000598991399006,17.999321580168406,17.99910541941474,17.99839279976499,18.52182007054391,0.0,0.0,0.0,0.0,0.0,-7.6499999999999995,18.0,27.0,0.09183615471624539,0.6428530830137177,1.1601049308951064,8.158597381315271
1986-01-14T02:00:00,demo_final_january_week,mcp,17.99993203335128,17.999015334917303,17.99894774743763,18.000005409195307,18.51176159888005,0.0,0.0,0.0,0.0,0.0,-7.8,18.0,27.0,0.09183615471624539,0.7346892377299631,1.1626020955271252,9.321199476842397
1986-01-14T02:15:00,demo_final_january_week,mcp,17.99987738584855,17.99962154976238,18.001132835283737,17.99837475844725,18.515586348622485,0.0,0.0,0.0,0.0,0.0,-6.949999999999999,18.0,27.0,0.09183615471624539,0.8265253924462085,1.1037647645400679,10.424964241382465
1986-01-14T02:30:00,demo_final_january_week,mcp,18.000036647955262,18.000829057569412,18.00047254295716,17.999679218526882,18.529338771911974,0.0,0.0,0.0,0.0,0.0,-6.1,18.0,27.0,0.09183615471624539,0.9183615471624539,1.0510388926104672,11.476003133992933
1986-01-14T02:45:00,demo_final_january_week,mcp,17.999280442766175,17.99993917810342,18.00066895687604,17.999378221922342,18.54805977878113,0.0,0.0,0.0,0.0,0.0,-5.25,18.0,27.0,0.09183615471624539,1.0101977018786992,0.9989375353827775,12.47494066937571
1986-01-14T03:00:00,demo_final_january_week,mcp,17.999091125417273,18.001615737647597,17.99892936554623,17.999049385741273,18.56921547901261,0.0,0.0,0.0,0.0,0.0,-4.4,18.0,27.0,0.09183615471624539,1.1020338565949446,0.9474382074397036,13.422378876815415
1986-01-14T03:15:00,demo_final_january_week,mcp,17.998893985064544,17.998665956883894,17.999879856170416,17.99918048408001,18.578410345353902,0.0,0.0,0.0,0.0,0.0,-4.4,18.0,27.0,0.09183615471624539,1.19387001131119,0.9577700377267189,14.380148914542135
1986-01-14T03:30:00,demo_final_january_week,mcp,18.00036457479023,18.0007255202697,18.00032712183894,17.99905531161972,18.579382993081985,0.0,0.0,0.0,0.0,0.0,-4.4,18.0,27.0,0.09183615471624539,1.2857061660274354,0.9609197988756126,15.341068713417748
