timestamp,run_id,mode,zone_temp_c_SPACE1-1,zone_temp_c_SPACE2-1,zone_temp_c_SPACE3-1,zone_temp_c_SPACE4-1,zone_temp_c_SPACE5-1,zone_occupant_count_SPACE1-1,zone_occupant_count_SPACE2-1,zone_occupant_count_SPACE3-1,zone_occupant_count_SPACE4-1,zone_occupant_count_SPACE5-1,outdoor_temp_c,heating_setpoint_c,cooling_setpoint_c,hvac_electricity_interval_kwh,hvac_electricity_cumulative_kwh,hvac_gas_interval_kwh,hvac_gas_cumulative_kwh
1986-07-17T19:23:00,demo_final_july_week,mcp,23.588888505133664,22.65038387990967,23.608010194173822,23.19332326082657,23.38541828389103,0.0,0.0,0.0,0.0,0.0,30.675000000000004,20.5,23.8,0.09183615471624539,27.063729651654658,0.0,0.0
1986-07-17T19:38:00,demo_final_july_week,mcp,23.353599633482347,22.306833414623352,23.372126210737935,22.74155241362155,23.058022623424975,0.0,0.0,0.0,0.0,0.0,30.25,20.5,23.8,0.09183615471624539,27.155565806370902,0.0,0.0
1986-07-17T19:53:00,demo_final_july_week,mcp,23.152568676991,22.07679932878663,23.16688180166842,22.44021109453814,22.864257546286435,0.0,0.0,0.0,0.0,0.0,29.824999999999996,20.5,23.8,0.09183615471624539,27.247401961087146,0.0,0.0
1986-07-17T20:00:00,demo_final_july_week,mcp,23.00603631759215,21.918678911869456,23.01764452577849,22.237571647232446,22.744531599865297,0.0,0.0,0.0,0.0,0.0,29.4,20.5,23.8,0.09183615471624539,27.33923811580339,0.0,0.0
1986-07-17T20:20:00,demo_final_july_week,mcp,23.50578580102125,22.986086241949778,23.46870396866549,23.156083306154773,22.851413912386075,0.0,0.0,0.0,0.0,0.0,29.4,20.5,23.8,0.0,27.33923811580339,0.0,0.0
1986-07-17T20:35:00,demo_final_july_week,mcp,23.669606527500168,23.272381531870764,23.618422856462256,23.593240080531555,22.94667720310281,0.0,0.0,0.0,0.0,0.0,29.4,20.5,23.8,0.0,27.33923811580339,0.0,0.0
1986-07-17T20:45:00,demo_final_july_week,mcp,23.72053122754638,23.3941256968078,23.661901779399034,23.703255750782628,22.963622018166998,0.0,0.0,0.0,0.0,0.0,29.4,20.5,23.8,0.0,27.33923811580339,0.0,0.0
1986-07-17T21:00:00,demo_final_july_week,mcp,23.690295411942778,23.393047236500365,23.628799458567745,23.704090935507057,22.94025552311527,0.0,0.0,0.0,0.0,0.0,29.4,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T21:15:00,demo_final_july_week,mcp,23.600341192031177,23.33740107324026,23.5378848757569,23.61956909862648,22.86673400979274,0.0,0.0,0.0,0.0,0.0,28.724999999999998,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T21:30:00,demo_final_july_week,mcp,23.45686479630254,23.238611189435844,23.393823692438314,23.487719563939503,22.738261936274682,0.0,0.0,0.0,0.0,0.0,28.049999999999997,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T21:45:00,demo_final_july_week,mcp,23.31822208137262,23.142135911181946,23.25516079099217,23.362828083163226,22.62001786568418,0.0,0.0,0.0,0.0,0.0,27.375,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T22:00:00,demo_final_july_week,mcp,23.195759748385843,23.053477928860957,23.13343013504257,23.249359936253313,22.53166655783632,0.0,0.0,0.0,0.0,0.0,26.7,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T22:15:00,demo_final_july_week,mcp,23.09400909012872,22.975197030768758,23.03211859004579,23.148313165007185,22.462617496598817,0.0,0.0,0.0,0.0,0.0,26.549999999999997,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T22:30:00,demo_final_july_week,mcp,23.005126330226734,22.90235247339247,22.943277445704098,23.05457239796328,22.400890922756638,0.0,0.0,0.0,0.0,0.0,26.4,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T22:45:00,demo_final_july_week,mcp,22.922376921600062,22.831434735187983,22.860448345591625,22.964856731505233,22.341848329619733,0.0,0.0,0.0,0.0,0.0,26.250000000000004,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T23:00:00,demo_final_july_week,mcp,22.84359010416137,22.7619863544764,22.78162333782411,22.8787268961605,22.285265913436987,0.0,0.0,0.0,0.0,0.0,26.1,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T23:15:00,demo_final_july_week,mcp,22.773006308149615,22.697871418566613,22.71078323497138,22.799770335311674,22.231684086804062,0.0,0.0,0.0,0.0,0.0,26.1,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T23:30:00,demo_final_july_week,mcp,22.710467531407563,22.639080115498782,22.64779287128072,22.72790226594832,22.181198296375282,0.0,0.0,0.0,0.0,0.0,26.1,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-17T23:45:00,demo_final_july_week,mcp,22.653800859825346,22.584374083543004,22.59061854551184,22.661853069288746,22.133592911121074,0.0,0.0,0.0,0.0,0.0,26.1,20.5,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T00:00:00,demo_final_july_week,mcp,22.601609877940252,22.533119227649994,22.537939201250044,22.600683768398174,22.0886357238774,0.0,0.0,0.0,0.0,0.0,26.1,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T00:15:00,demo_final_july_week,mcp,22.550308492579546,22.482974117655328,22.486458052185395,22.541801826986763,22.046258758840324,0.0,0.0,0.0,0.0,0.0,25.975,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T00:30:00,demo_final_july_week,mcp,22.499569240062147,22.433787737086664,22.435805785022968,22.48495444524321,22.006220488281777,0.0,0.0,0.0,0.0,0.0,25.85,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T00:45:00,demo_final_july_week,mcp,22.45028418826519,22.386168054071028,22.386747405597205,22.4306518691046,21.968280386609447,0.0,0.0,0.0,0.0,0.0,25.725,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T01:00:00,demo_final_july_week,mcp,22.40286251947051,22.34032534387592,22.339627362936792,22.378989043870774,21.93223946775459,0.0,0.0,0.0,0.0,0.0,25.6,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T01:15:00,demo_final_july_week,mcp,22.355494739311222,22.294674305399962,22.292494175998236,22.328269971596978,21.897927378005413,0.0,0.0,0.0,0.0,0.0,25.450000000000003,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T01:30:00,demo_final_july_week,mcp,22.30829033384988,22.249322272729952,22.24542071211473,22.278508775140715,21.86517280655983,0.0,0.0,0.0,0.0,0.0,25.3,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T01:45:00,demo_final_july_week,mcp,22.261794259128703,22.204702106897216,22.198994035646646,22.230055181507865,21.83381073034162,0.0,0.0,0.0,0.0,0.0,25.15,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T02:00:00,demo_final_july_week,mcp,22.21620942149539,22.160933245945426,22.15345282049837,22.182954736127606,21.803693862201058,0.0,0.0,0.0,0.0,0.0,25.0,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T02:15:00,demo_final_july_week,mcp,22.176171457346157,22.12155414443908,22.113286739934953,22.140689228898264,21.774715686803823,0.0,0.0,0.0,0.0,0.0,25.0,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T02:30:00,demo_final_july_week,mcp,22.141281849339688,22.08616086003924,22.078138926168698,22.102789051207008,21.74684682293479,0.0,0.0,0.0,0.0,0.0,25.0,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T02:45:00,demo_final_july_week,mcp,22.10960554905515,22.053358265426805,22.046157719081563,22.067805595699514,21.72010725775922,0.0,0.0,0.0,0.0,0.0,25.0,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T03:00:00,demo_final_july_week,mcp,22.080100825404994,22.02251617573401,22.016341257467566,22.035066938032912,21.694526396992025,0.0,0.0,0.0,0.0,0.0,25.0,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T03:15:00,demo_final_july_week,mcp,22.048201794537672,21.99027389439677,21.98435962667265,22.001169648486396,21.670100103123556,0.0,0.0,0.0,0.0,0.0,24.85,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T03:30:00,demo_final_july_week,mcp,22.014106444734676,21.956876746455862,21.950375282996408,21.966335446872606,21.646749054309012,0.0,0.0,0.0,0.0,0.0,24.7,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T03:45:00,demo_final_july_week,mcp,21.979417911005356,21.923442563349592,21.915886785634402,21.93165602757248,21.62434543434826,0.0,0.0,0.0,0.0,0.0,24.549999999999997,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T04:00:00,demo_final_july_week,mcp,21.944907819113816,21.89038093223092,21.881613359175137,21.897514407871405,21.60275374478109,0.0,0.0,0.0,0.0,0.0,24.4,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T04:15:00,demo_final_july_week,mcp,21.911428591667985,21.85820675166075,21.84823603827302,21.864403189068824,21.58186113436297,0.0,0.0,0.0,0.0,0.0,24.275,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T04:30:00,demo_final_july_week,mcp,21.8785185939607,21.826318591784677,21.815330599629178,21.83170093676257,21.561589320195573,0.0,0.0,0.0,0.0,0.0,24.15,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T04:45:00,demo_final_july_week,mcp,21.859820634474474,21.86675933457252,21.892146446307382,21.820727770626696,21.542833943676193,0.0,0.0,0.0,0.0,0.0,24.025,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T05:00:00,demo_final_july_week,mcp,21.853211069233282,21.96717157850267,22.0486868223351,21.827832174061733,21.52825955093239,0.0,0.0,0.0,0.0,0.0,23.9,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T05:15:00,demo_final_july_week,mcp,21.87005245748366,22.105999290345586,22.237006968259568,21.859043189869585,21.519781681996484,0.0,0.0,0.0,0.0,0.0,24.324999999999996,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T05:30:00,demo_final_july_week,mcp,21.90888630640023,22.26857820884836,22.431110165037133,21.911554015661054,21.51776361289013,0.0,0.0,0.0,0.0,0.0,24.75,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T05:45:00,demo_final_july_week,mcp,21.971327834612765,22.524278040130675,22.713510522103864,21.986735047770836,21.522376968048608,0.0,0.0,0.0,0.0,0.0,25.175000000000004,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T06:08:00,demo_final_july_week,mcp,22.06856616314785,22.929771428274172,23.127584807900625,22.10270513011155,21.53802437107296,0.0,0.0,0.0,0.0,0.0,25.6,18.0,23.4,0.0,27.33923811580339,0.0,0.0
1986-07-18T06:20:00,demo_final_july_week,mcp,21.337991785454868,21.77179828604859,22.619843909144286,20.668498488182788,21.03328907277574,0.0,0.0,0.0,0.0,0.0,26.000000000000004,18.0,23.4,0.09183615471624539,27.431074270519634,0.0,0.0
1986-07-18T06:38:00,demo_final_july_week,mcp,21.22205112098418,21.924493303293342,22.755926469384157,20.582840061502278,20.870900693157598,0.0,0.0,0.0,0.0,0.0,26.4,18.0,23.4,0.09183615471624539,27.522910425235878,0.0,0.0
1986-07-18T06:45:00,demo_final_july_week,mcp,21.196017303063044,22.131580444515265,22.917428040620642,20.56387583084615,20.808334053266265,0.0,0.0,0.0,0.0,0.0,26.799999999999997,18.0,23.4,0.09183615471624539,27.614746579952122,0.0,0.0
1986-07-18T07:08:00,demo_final_july_week,mcp,21.224643257983022,22.494930849962458,23.1923559819526,20.57407644562031,20.76870017696253,0.0,0.0,0.0,0.0,0.0,27.2,18.0,23.4,0.09183615471624539,27.706582734668366,0.0,0.0
1986-07-18T07:23:00,demo_final_july_week,mcp,21.299549111370226,22.84473555238432,23.39714151016623,20.615572411348957,20.76836596395175,0.0,0.0,0.0,0.0,0.0,27.625,18.0,23.4,0.09197449675523588,27.7985572314236,0.0,0.0
1986-07-18T07:38:00,demo_final_july_week,mcp,21.391444366589532,23.216513249815012,23.399822415032496,20.67499171469208,20.77212117123543,0.0,0.0,0.0,0.0,0.0,28.049999999999997,18.0,23.4,0.0926601030338847,27.891217334457487,0.0,0.0
1986-07-18T07:45:00,demo_final_july_week,mcp,21.471083786029737,23.382484291789844,23.39986334442502,20.727737433757017,20.779797662926278,0.0,0.0,0.0,0.0,0.0,28.474999999999998,18.0,23.4,0.09327056409738217,27.984487898554868,0.0,0.0
1986-07-18T08:00:00,demo_final_july_week,mcp,21.579686500679035,23.397952811196824,23.39988642150357,20.798717031478915,20.79394662156821,0.0,0.0,0.0,0.0,0.0,28.9,18.0,23.4,0.09427896496385527,28.078766863518723,0.0,0.0
1986-07-18T08:19:00,demo_final_july_week,mcp,23.103004105358348,23.399735401689153,23.399767314928464,21.907528410617992,22.18040360570567,11.0,5.0,11.0,5.0,20.0,29.174999999999997,18.0,23.4,0.10352887287001766,28.182295736388742,0.0,0.0
1986-07-18T08:34:00,demo_final_july_week,mcp,23.39979033250843,23.399597711647335,23.3996288689389,22.420456165125124,23.14312978354066,11.0,5.0,11.0,5.0,20.0,29.45,18.0,23.4,0.10704765197883356,28.289343388367577,0.0,0.0
1986-07-18T08:53:00,demo_final_july_week,mcp,23.39935162060943,23.399138745148147,23.399196699813213,22.74661329905933,23.395637586887997,11.0,5.0,11.0,5.0,20.0,29.725,18.0,23.4,0.11410197993697568,28.403445368304553,0.0,0.0
1986-07-18T09:00:00,demo_final_july_week,mcp,23.39896819937305,23.398746078363015,23.398713467157453,22.95524243132226,23.39898893493208,11.0,5.0,11.0,5.0,20.0,30.0,20.0,23.4,0.12110276266283289,28.524548130967386,0.0,0.0
1986-07-18T09:23:00,demo_final_july_week,mcp,23.39877608305352,23.398850572017857,23.644289443754964,23.392598762744935,23.398815775260935,11.0,5.0,11.0,5.0,20.0,30.425,20.0,23.4,0.14909307901863042,28.673641209986016,0.0,0.0
1986-07-18T09:30:00,demo_final_july_week,mcp,23.39820925630301,23.429370154568538,23.71801910815402,23.397467230042853,23.398089768156954,11.0,5.0,11.0,5.0,20.0,30.85,20.0,23.4,0.15816838503570776,28.831809595021724,0.0,0.0
