timestamp,run_id,mode,zone_temp_c_SPACE1-1,zone_temp_c_SPACE2-1,zone_temp_c_SPACE3-1,zone_temp_c_SPACE4-1,zone_temp_c_SPACE5-1,zone_occupant_count_SPACE1-1,zone_occupant_count_SPACE2-1,zone_occupant_count_SPACE3-1,zone_occupant_count_SPACE4-1,zone_occupant_count_SPACE5-1,outdoor_temp_c,heating_setpoint_c,cooling_setpoint_c,hvac_electricity_interval_kwh,hvac_electricity_cumulative_kwh,hvac_gas_interval_kwh,hvac_gas_cumulative_kwh
1986-01-01T00:15:00,extended_january,mcp,18.00005069313227,17.999636458275877,18.00053582321405,18.000332414971446,19.21535888179484,0.0,0.0,0.0,0.0,0.0,-4.324999999999999,18.0,27.0,0.09183615471624539,0.09183615471624539,0.3137010863543225,0.3137010863543225
1986-01-01T00:30:00,extended_january,mcp,18.00028596009076,17.999896128965318,17.999717888827444,18.001145013210575,19.15459619889903,0.0,0.0,0.0,0.0,0.0,-6.949999999999999,18.0,27.0,0.09183615471624539,0.18367230943249077,0.46218742667347695,0.7758885130277995
1986-01-01T00:45:00,extended_january,mcp,17.999766679767898,18.00089569906179,18.00062007667359,18.001354295874812,19.093035416692025,0.0,0.0,0.0,0.0,0.0,-9.575,18.0,27.0,0.09183615471624539,0.27550846414873614,0.6321391962354584,1.408027709263258
1986-01-01T01:00:00,extended_january,mcp,18.000353953226423,18.000399167690883,18.000016205112146,17.999793757909053,19.03154876292942,0.0,0.0,0.0,0.0,0.0,-12.2,18.0,27.0,0.09183615471624539,0.36734461886498154,0.8123576337222712,2.220385342985529
1986-01-01T01:15:00,extended_january,mcp,17.99956347757306,18.00058167516212,18.00068421949822,17.999039189648528,18.981825941846477,0.0,0.0,0.0,0.0,0.0,-12.075,18.0,27.0,0.09183615471624539,0.45918077358122694,0.8693295689473275,3.0897149119328566
1986-01-01T01:38:00,extended_january,mcp,17.503088218016472,17.50847740046479,17.502433443392146,17.508350760069924,18.931577147873277,0.0,0.0,0.0,0.0,0.0,-11.95,17.5,26.5,0.09183615471624539,0.5510169282974723,0.1937049593366557,3.2834198712695124
1986-01-01T01:45:00,extended_january,mcp,17.50065643482277,17.501295176217273,17.499412500389013,17.500504473756013,18.899748563638244,0.0,0.0,0.0,0.0,0.0,-11.825,17.5,26.5,0.09183615471624539,0.6428530830137177,0.546336375979871,3.8297562472493833
1986-01-01T02:00:00,extended_january,mcp,17.50056461277391,17.500806438628477,17.500465175493282,17.499910992990053,18.858091822774117,0.0,0.0,0.0,0.0,0.0,-11.7,17.5,26.5,0.09183615471624539,0.7346892377299631,0.5043995495016892,4.334155796751072
1986-01-01T02:15:00,extended_january,mcp,17.499238404221305,17.498925830133707,17.498998221343857,17.499555903081514,18.8212465408782,0.0,0.0,0.0,0.0,0.0,-11.549999999999999,17.5,26.5,0.09183615471624539,0.8265253924462085,0.595390914017032,4.929546710768104
1986-01-01T02:30:00,extended_january,mcp,17.50063796426037,17.499467674289072,17.49924227002753,17.500235549814523,18.78912236556455,0.0,0.0,0.0,0.0,0.0,-11.399999999999999,17.5,26.5,0.09183615471624539,0.9183615471624539,0.6605958887939525,5.590142599562057
1986-01-01T02:45:00,extended_january,mcp,17.499285558795478,17.501301700100676,17.49974536343969,17.50096734276525,18.760320025784292,0.0,0.0,0.0,0.0,0.0,-11.25,17.5,26.5,0.09183615471624539,1.0101977018786992,0.7016292547942828,6.29177185435634
1986-01-01T03:00:00,extended_january,mcp,17.500040917880018,17.498948126229866,17.500449968800346,17.49975990989778,18.73422484779538,0.0,0.0,0.0,0.0,0.0,-11.1,17.5,26.5,0.09183615471624539,1.1020338565949446,0.7344300322596202,7.026201886615961
1986-01-01T03:15:00,extended_january,mcp,17.501015933261424,17.49932190444502,17.49958405565023,17.50018812812264,18.700362464657694,0.0,0.0,0.0,0.0,0.0,-11.1,17.5,26.5,0.09183615471624539,1.19387001131119,0.7854516405778585,7.811653527193819
1986-01-01T03:30:00,extended_january,mcp,17.500079229295903,17.498730772781606,17.500101354185986,17.500996992775512,18.661271058736716,0.0,0.0,0.0,0.0,0.0,-11.1,17.5,26.5,0.09183615471624539,1.2857061660274354,0.8291814181517471,8.640834945345565
1986-01-01T03:45:00,extended_january,mcp,17.5010001922484,17.499328366723464,17.499858931564646,17.499661595445836,18.62261023302122,0.0,0.0,0.0,0.0,0.0,-11.1,17.5,26.5,0.09183615471624539,1.3775423207436808,0.8672036821456658,9.508038627491231
1986-01-01T04:00:00,extended_january,mcp,17.499932960180086,17.500689001005373,17.49994728585764,17.499580920235566,18.58711299438057,0.0,0.0,0.0,0.0,0.0,-11.1,17.5,26.5,0.09183615471624539,1.4693784754599262,0.9012040803818807,10.409242707873112
1986-01-01T04:15:00,extended_january,mcp,17.5002855808321,17.499753406078437,17.49886222865588,17.50058099763012,18.55954667399,0.0,0.0,0.0,0.0,0.0,-10.975,17.5,26.5,0.09183615471624539,1.5612146301761716,0.9177053210161809,11.326948028889293
1986-01-01T04:30:00,extended_january,mcp,17.500921282007756,17.498487435273475,17.500428800137225,17.50067913313481,18.537459689813392,0.0,0.0,0.0,0.0,0.0,-10.85,17.5,26.5,0.09183615471624539,1.653050784892417,0.934551136772638,12.261499165661931
1986-01-01T04:45:00,extended_january,mcp,17.499865814228933,17.49845263762013,17.50025036565399,17.501034521287,18.518148329476944,0.0,0.0,0.0,0.0,0.0,-10.725,17.5,26.5,0.09183615471624539,1.7448869396086624,0.9463652861084871,13.207864451770417
